defect_id	test_id	reason
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_the_decisions_a_run_stands_on_are_recorded_carried_and_fresh_alike	It never checks defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_the_decompose_command_writes_a_ledger_entry_and_a_second_run_carries	It makes no assertions about defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_the_ledger_is_not_written_under_the_cache	It makes no assertions about defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_the_ledger_records_how_many_model_calls_the_run_issued	It makes no assertions about name resolution or defect lookup.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_the_ledger_records_the_request_key_of_each_derivation	It makes no assertions about name resolution or defect-definition lookup.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_the_ledger_records_what_was_carried_derived_and_revised	The test does not involve defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_the_plan_issues_calls_only_for_what_changed	It does not exercise defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_the_residue_is_matched_through_the_alignment_helper	It does not inspect defect-definition resolution behavior.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_the_review_pipeline_carries_forward_and_hands_back_what_it_derived	It makes no assertion about defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_the_review_pipeline_leaves_no_ledger_behind_when_given_no_sink	The test does not exercise defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_two_requirements_are_the_same_requirement_when_their_text_matches_exactly	It does not exercise defect-definition resolution in any prefilter.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_two_runs_over_the_same_task_and_ledger_state_are_byte_identical	Name resolution behavior is not asserted.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_carry_forward.py::test_whitespace_only_reflow_does_not_strand_a_carried_span	It does not resolve defect definitions.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_decompose_partitioning.py::test_changing_the_partition_size_changes_the_request_key	It does not inspect defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/requirement/test_link_prefilter.py::test_both_records_survive_a_round_trip_through_the_persisted_review	It does not exercise defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_carry.py::test_a_missing_prior_is_reported_as_missing_rather_than_as_a_key_mismatch	It does not inspect defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_carry.py::test_a_requirement_whose_key_moved_is_derived_rather_than_carried	It does not resolve defect definitions.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_carry.py::test_a_stage_can_refuse_a_carry_whose_key_still_matches	It does not inspect defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_carry.py::test_decomposition_reaches_its_carry_verdict_through_the_shared_rule	No defect-definition resolution is exercised.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_carry.py::test_moving_the_rule_left_the_decompose_carry_key_byte_identical	It does not involve defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_carry.py::test_the_key_moves_when_any_determinism_control_moves	It does not involve defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_carry.py::test_the_key_moves_when_the_unit_s_own_input_moves	The test does not involve defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_carry.py::test_the_shared_key_spreads_a_stage_s_inputs_rather_than_nesting_them	It does not involve defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_cli.py::test_run_check_accepts_an_explicit_repo_independent_of_cwd	It does not exercise defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_cli.py::test_run_check_rejects_a_revision_missing_from_the_given_repo	It does not exercise defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_determinism.py::test_canonical_json_is_sorted_and_stable	No defect-definition resolution occurs here.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_llm.py::test_a_provider_reporting_no_stop_reason_records_none	It does not involve defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_llm.py::test_a_response_that_fails_validation_is_not_left_in_the_store	It does not exercise defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_llm.py::test_a_transcript_records_which_determinism_controls_actually_applied	It never resolves defect definitions.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_llm.py::test_a_transcript_records_why_the_model_stopped_generating	It does not involve defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_llm.py::test_record_mode_validates_and_persists_a_transcript	It does not involve defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_llm.py::test_recorded_transcripts_are_byte_identical_for_the_same_call	The test does not resolve defect definitions.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_llm.py::test_request_key_distinguishes_call_parameters	It does not inspect defect-definition resolution.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_llm.py::test_request_key_distinguishes_prompt_and_schema	It does not resolve defect definitions.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_llm.py::test_request_key_is_stable_across_clients	The test does not resolve defect definitions.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_llm.py::test_transcripts_record_no_wall_clock_state	It never resolves defect definitions.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_mandate_coverage.py::test_the_report_states_the_same_coverage_the_result_carries	It does not involve defect-definition resolution or filtering.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_mandate_coverage_wiring.py::test_two_runs_over_identical_task_text_produce_byte_identical_review_state	The test does not inspect name resolution behavior.
no-name-resolution-or-deep-reference-following-for-path-absence/prefilter-resolves-defect-definitions	tests/test_recommendation_omission.py::test_retrieval_returns_the_not_obtained_record_rather_than_nothing	It does not inspect defect-definition resolution.
